datetime_utc, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm
1996-11-01,11.666666666666666,0.0,0.0,52.916666666666664,-2659.6666666666665,0.0,0.0,22.333333333333332
1996-11-02,10.458333333333334,0.0,0.0,48.625,1009.8333333333334,0.0,0.0,22.916666666666668
1996-11-03,12.041666666666666,0.0,0.0,55.958333333333336,1010.5,0.0,0.0,21.791666666666668
1996-11-04,10.222222222222221,0.0,0.0,48.05555555555556,1011.3333333333334,0.0,0.0,22.72222222222222
1996-11-05,8.2,0.0,0.0,29.4,1011.8,0.0,0.0,27.8
1996-11-06,9.0625,0.0,0.0,47.875,1011.8125,0.0,0.0,21.9375
1996-11-07,9.458333333333334,0.0,0.0,48.0,1013.4166666666666,0.0,0.0,21.75
1996-11-08,8.130434782608695,0.0,0.0,45.21739130434783,1014.7391304347826,0.0,0.0,21.26086956521739
1996-11-09,7.7727272727272725,0.0,0.0,47.18181818181818,1013.8636363636364,0.0,0.0,19.90909090909091
1996-11-10,6.681818181818182,0.0,0.0,44.13636363636363,511.59090909090907,0.0,0.0,20.454545454545453
1996-11-11,5.782608695652174,0.0,0.0,37.73913043478261,1012.4782608695652,0.0,0.0,22.08695652173913
1996-11-12,7.541666666666667,0.0,0.0,39.333333333333336,553.3333333333334,0.0,0.0,23.458333333333332
1996-11-13,12.181818181818182,0.0,0.0,51.22727272727273,511.8636363636364,0.0,0.0,23.363636363636363
1996-11-14,8.722222222222221,0.0,0.0,45.72222222222222,1016.8888888888889,0.0,0.0,21.88888888888889
1996-11-15,7.333333333333333,0.0,0.0,53.44444444444444,1019.0555555555555,0.0,0.0,17.61111111111111
1996-11-16,2.2857142857142856,0.0,0.0,39.80952380952381,-1605.857142857143,0.0,0.0,17.19047619047619
1996-11-17,2.8333333333333335,0.0,0.0,41.125,1017.4166666666666,0.0,0.0,17.458333333333332
1996-11-18,3.8421052631578947,0.0,0.0,39.21052631578947,-142.05263157894737,0.0,0.0,18.63157894736842
1996-11-19,6.260869565217392,0.0,0.0,46.21739130434783,58.82608695652174,0.0,0.0,19.217391304347824
1996-11-20,11.818181818181818,0.0,0.0,61.36363636363637,516.3636363636364,0.0,0.0,19.636363636363637
1996-11-21,9.636363636363637,0.0,0.0,60.09090909090909,1016.6363636363636,0.0,0.0,17.681818181818183
1996-11-22,5.777777777777778,0.0,0.0,56.44444444444444,1015.7777777777778,0.0,0.0,14.88888888888889
1996-11-23,6.0,0.0,0.0,52.869565217391305,1015.4782608695652,0.0,0.0,16.217391304347824
1996-11-24,5.5,0.0,0.0,51.708333333333336,-362.75,0.0,0.0,16.125
1996-11-25,5.0,0.0,0.0,47.40909090909091,-487.8636363636364,0.0,0.0,16.90909090909091
1996-11-26,6.409090909090909,0.0,0.0,46.63636363636363,513.8181818181819,0.0,0.0,19.136363636363637
1996-11-27,7.523809523809524,0.0,0.0,54.904761904761905,-34.57142857142857,0.0,0.0,17.523809523809526
1996-11-28,4.315789473684211,0.0,0.0,45.68421052631579,1014.4736842105264,0.0,0.0,17.31578947368421
1996-11-29,1.6666666666666667,0.0,0.0,50.0,1015.1111111111111,0.0,0.0,13.0
1996-11-30,2.590909090909091,0.0,0.0,48.95454545454545,515.5454545454545,0.0,0.0,14.227272727272727
1996-12-01,3.9545454545454546,0.0,0.0,53.86363636363637,1016.2727272727273,0.0,0.0,13.954545454545455
